id,sentiment,text,created_at,coordinates,source,followers
,,"RT @justfinethanks: Can't believe Tom Brady is still alive, and they already named a terminal after him at LAX?!",2017-02-05T21:45:27.000Z,,Twitter for iPhone,164
,,Go @AtlantaFalcons . Vamos a retirar al tramposo de Brady. @ing_f_jimenez @jgsilverio,2017-02-05T21:45:27.000Z,,Twitter for Android,139
,,@RyanHoulihan @FOXTV @NFL Miscavage/Goodell separated at birth,2017-02-05T21:45:27.000Z,,Twitter for iPhone,235
,,RT @DavisZone: Hoy deberia ganar Tom Brady y bill belichick para ser los mejotes de la historia de verdad se lo merecen,2017-02-05T21:45:27.000Z,,Twitter for Android,318
,,Couldnt have said it any better https://t.co/4kUu9qhWwd,2017-02-05T21:45:27.000Z,,Twitter for iPhone,200
,,@AROD Anyone but Brady,2017-02-05T21:45:28.000Z,,Twitter for iPhone,366
,,"#SuperBowlnaESPN NA VI OS MITOS, DAN MARINO, OU JOE FONTANA MAS O TOM BRADY É MITO",2017-02-05T21:45:27.000Z,,Twitter for Android,80
,,Only reason I'm rooting for Falcons is cuz I'm moving there &amp; I can't stand Tom Brady. 🖕🏽,2017-02-05T21:45:28.000Z,,Twitter for iPad,418
,,"@WEEI  ""Thank God for Brady"" by Uncle Diesel - https://t.co/bAPOHstYyS",2017-02-05T21:45:28.000Z,,Twitter Web Client,1654
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:27.000Z,,Twitter Web Client,712
,,"Por el bien de los records y de la historia del deporte, hoy debe ganar @Patriots, Brady debe convertirse en leyenda con su 5to #Superbowl.",2017-02-05T21:45:28.000Z,,Twitter for iPhone,8248
,,RT @LegionHoops: The Tom Brady salt bae emoji 😂 -  Download for free here: https://t.co/Dsc2DHPgcj #SB51 https://t.co/X4TmyXbeSg,2017-02-05T21:45:28.000Z,,Twitter for iPhone,12
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:28.000Z,,Twitter for iPhone,471
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:28.000Z,,Twitter for iPhone,699
,,RT @BuffaloGrlProbs: I hope Tom Brady gets diarrhea today,2017-02-05T21:45:27.000Z,,Twitter for Android,1043
,,How many Super Bowl MVPs has Tom Brady won? -  https://t.co/cAECo27TyW many Super Bowl MVPs has Tom Brady won? https://t.co/o3BynzfRGN,2017-02-05T21:45:27.000Z,,SoCalsportsNet to Twitter,35
,,"RT @TheKekeCoutee: I feel the same way, the dude great https://t.co/ArpS6Bzw1x",2017-02-05T21:45:28.000Z,,Twitter for iPhone,872
,,RT @TomFcknBrady: Gisele Posts Super Bowl Picture Featuring Tom Brady's Mom and 'Brady's Ladies' https://t.co/gmGVjC4Xev,2017-02-05T21:45:28.000Z,,Twitter for Android,36
,,"RT @Espngreeny: Bill Belichick, by a wider margin, is the greatest coach ever. Win or lose tonight.",2017-02-05T21:45:29.000Z,,Twitter for iPhone,445
,,@NFL told you brady is a cheater. your organization is a fucking joke 😂 https://t.co/MWKvONUCNB,2017-02-05T21:45:28.000Z,,Twitter for iPhone,735
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:29.000Z,,Twitter for iPhone,710
,,The lord Tom Brady will not let us down tonight 💙❤ https://t.co/pXZ2SeRn9A,2017-02-05T21:45:29.000Z,,Twitter for iPhone,194
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/Lik3eXcz47 #celebrity #gossip,2017-02-05T21:45:29.000Z,,IFTTT,5703
,,"@stoolpresidente Brady fake cried for his dad to promote the ZBB song ""My Old Man"" @BarstoolBigCat +1",2017-02-05T21:45:29.000Z,,Twitter for iPhone,170
,,RT @OnlyInBOS: ALERT: Tom Brady has arrived. #SuperBowl https://t.co/7gjPNrVqJ6,2017-02-05T21:45:29.000Z,,Hootsuite,101826
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:45:29.000Z,,Twitter for Android,133
,,Que toutes mes ondes négatives ce colle au chevilles de Brady #SuperBowl Vive les #Falcons #AtlantaFalcons  🏈🏈🏈,2017-02-05T21:45:30.000Z,,Twitter for iPhone,361
,,RT @NFLBrasil: Só mais algumas horas para Tom Brady e @M_Ryan02 brigarem pelo título do #SuperBowl! 🔥🔥 #NFLBrasil https://t.co/5SDSnWCx0f,2017-02-05T21:45:30.000Z,,Twitter for Android,232
,,Reg season we blitz 13%; versus Green Bay 30%... Brady has never won when hit minimum of 24X's..! We have to smack him in the mouth..!,2017-02-05T21:45:30.000Z,,Twitter Web Client,1353
,,Say what you want about them but no one can argue how beautiful the men of that pats are. #gronk #edelman #brady #yum,2017-02-05T21:45:30.000Z,,Twitter for iPhone,326
,,Got my Brady jersey on 💙🤗 #gopats,2017-02-05T21:45:31.000Z,,Twitter for iPhone,17537
,,RT @barstoolsports: Pats vs Goodell...also featuring the Falcons https://t.co/clqTAT5FJm,2017-02-05T21:45:31.000Z,,Twitter for iPhone,669
,,"RT @bakedalaska: Patriots will win the Super Bowl because Tom Brady supports Trump and God is on our side!! 

God bless America!! 🇺🇸… ",2017-02-05T21:45:31.000Z,,Twitter for iPhone,286
,,RT @ArmandoSalguero: Biggest endorsements Jason Taylor received in HOF bid: Tom Brady https://t.co/r1YkwCAmB7,2017-02-05T21:45:31.000Z,,Twitter for iPhone,264
,,"RT @NFL: One of the best Tom Brady #SoundFX moments...

""You spike it! No YOU spike it!"" 😂 https://t.co/mGqJqfml6x",2017-02-05T21:45:31.000Z,,Twitter for iPad,464
,,That is awesome- https://t.co/hcPU6o8nN5,2017-02-05T21:45:31.000Z,,Twitter for iPhone,50
,,Trump ‘Sticks Up’ For BFF Tom Brady &amp; Says Patriots Will Win Super Bowl https://t.co/V7wOugIcH0,2017-02-05T21:45:31.000Z,,WordPress.com,313
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:45:31.000Z,,Twitter for iPhone,47
,,Honestly like not to be That Girl but if Tom Brady and Bill Belichick were driving &amp; their car went off a bridge into a volcano that'd be ok,2017-02-05T21:45:31.000Z,,Twitter for iPhone,280
,,Patriots 'happy for Tom Brady to play until he's 44' https://t.co/OT9PofyDnd https://t.co/wow3y1I5Q1,2017-02-05T21:45:31.000Z,,WordPress.com,458
,,RT @TheFBBible: Someone made a Tom Brady Closer remix 😂😂 https://t.co/2UUQWx7ikx,2017-02-05T21:45:31.000Z,,Twitter for iPhone,1024
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:45:32.000Z,,Twitter for iPhone,29
,,[Fox Sports] Robert Kraft on how he'd feel receiving the Lombardi Trophy from Roger Goodell https://t.co/iougtWDrXa #Patriots,2017-02-05T21:45:32.000Z,,SportSpyder,9
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:32.000Z,,Twitter for Android,249
,,"RT @NFLonFOX: Dear Tom, 

@ConanOBrien, @danawhite, @DonnieWahlberg &amp; more fans confess their love for Tom Brady. #SB51 https://t.co/Xn7ESg…",2017-02-05T21:45:32.000Z,,Twitter for iPhone,65
,,#SuperBowlnaESPN #Patriots #gopats Vai dar Brady hoje!,2017-02-05T21:45:32.000Z,,Twitter for iPhone,6
,,Going with the Patriots. Just because of Brady's wife! Lol,2017-02-05T21:45:32.000Z,,Twitter for Android,123
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:33.000Z,,Twitter for iPad,162
,,@TricoloreSports #1TD Tom Brady,2017-02-05T21:45:33.000Z,,Twitter for Android,32
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:33.000Z,,Twitter for Android,73
,,AP_NFL: VIDEO: Tom Brady: 'Been a challenging year' for family #SB51 https://t.co/k78JMPUzY0,2017-02-05T21:45:33.000Z,,IFTTT,319
,,Rooting for the Falcons tonight because Brady.,2017-02-05T21:45:33.000Z,,Twitter for iPhone,306
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:34.000Z,,Twitter for iPhone,555
,,Check out ~TOM BRADY~2016 Impeccable NFL LOGO SHIELD 1 Troy Ounce Silver 5/15 Patriots #27  https://t.co/uB47UufynX via @eBay,2017-02-05T21:45:34.000Z,,Twitter Web Client,257
,,@POTUS @RealDonaldTrump sticks by 'friend' Brady in SB pick In picking New England. » https://t.co/Ug7shRdxXi #NYC #DC #mapoli #Seattle #MA,2017-02-05T21:45:34.000Z,,Twitter Web Client,150
,,@jwiggsss you just wait and see! 😏 As long as Brady don't let air out of the ball again 😂,2017-02-05T21:45:34.000Z,,Twitter for Android,13
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:45:34.000Z,,Twitter for iPhone,835
,,RT @rezaaslan: As a life-long @RAIDERS fan I have never ever rooted for the NFC in a #SuperBowl. But screw the Pats and screw Tom Brady.  #…,2017-02-05T21:45:34.000Z,,Twitter for iPhone,57
,,RT @RebeccaOkeeffe5: Buster Brady has to be one of the funniest sitcom characters ever and @BbMrsbrownsboys plays him brilliantly… ,2017-02-05T21:45:34.000Z,,Twitter for Android,974
,,Patriots 'happy for Tom Brady to play until he's 44' https://t.co/OEINVDWYCs https://t.co/WKUtpegIAB,2017-02-05T21:45:34.000Z,,WordPress.com,19
,,RT @MotiveAthletes: Someone made a Tom Brady Closer remix 😂 https://t.co/k9lVQ4o3tL,2017-02-05T21:45:35.000Z,,TweetDeck,253289
,,RT @TomFcknBrady: Gisele Posts Super Bowl Picture Featuring Tom Brady's Mom and 'Brady's Ladies' https://t.co/gmGVjC4Xev,2017-02-05T21:45:35.000Z,,Twitter for iPhone,174
,,RT @TheTomasRios: Can't wait for the Antifas to beat up Tom Brady and declare Black Bloc the Super Bowl champion.,2017-02-05T21:45:35.000Z,,Twitter for iPhone,462
,,go falcons https://t.co/IpPas20gXM,2017-02-05T21:45:35.000Z,,Twitter for iPhone,254
,,"RT @businessinsider: Trump calls Tom Brady a friend and 'winner,' predicts Patriots will win Super Bowl LI https://t.co/EJvD83LLaW https://…",2017-02-05T21:45:36.000Z,,Twitter for iPad,336
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:36.000Z,,Twitter for iPhone,519
,,"RT @NFL: Tom Brady's #SoundFX from the @Patriots #SB49 win!

""Malcolm [Butler]! Are you kidding me?!"" https://t.co/3So6hFBe1j",2017-02-05T21:45:36.000Z,,Twitter for iPhone,1726
,,Patriots 34 Falcons 17 MVP: Thomas Edward Patrick Brady,2017-02-05T21:45:36.000Z,,Twitter for iPhone,793
,,Tom Brady is the goat https://t.co/EcPH9dFuG3,2017-02-05T21:45:36.000Z,,Twitter for iPhone,594
,,"Trump calls Tom Brady his friend and a 'winner,' predicts Patriots will win Super Bowl LI https://t.co/YQiXNGvPJT",2017-02-05T21:45:36.000Z,,koreqa,83
,,"RT @RachelGBowers: jacoby brissett rolled to work today in a shirt with a pic of him, brady, and garoppolo on it. nice… ",2017-02-05T21:45:36.000Z,,Twitter for iPhone,316
,,"RT @NFL: Tom Brady's #SoundFX from the @Patriots #SB49 win!

""Malcolm [Butler]! Are you kidding me?!"" https://t.co/3So6hFBe1j",2017-02-05T21:45:37.000Z,,Twitter for Android,299
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:37.000Z,,Twitter Web Client,18731
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:37.000Z,,Twitter for Android,253
,,"RT @SBNation: Tom Brady has been in the NFL since 2000. He's never lost to the Falcons.

https://t.co/AdZdgXU1hk",2017-02-05T21:45:37.000Z,,Twitter for iPhone,1154
,,RT @CollinOloughlin: I'm not a patriots fan but Tom Brady is THE best qb in history idc what anyone says,2017-02-05T21:45:37.000Z,,Twitter for iPhone,781
,,RT @Zog_ooou: Bill Belichick is too smart to let Atlanta have a chance.,2017-02-05T21:45:37.000Z,,Twitter for iPhone,199
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:45:37.000Z,,Mobile Web (M5),470
,,Is Brady the GOAT? https://t.co/jl7cXCf1m9,2017-02-05T21:45:36.000Z,,Twitter for iPhone,44000
,,RT @OnlyInBOS: ALERT: Tom Brady has arrived. #SuperBowl https://t.co/7gjPNrVqJ6,2017-02-05T21:45:37.000Z,,Twitter Web Client,22
,,"@WendiNix_ESPN I lost count of all the Brady jerseys and Patriots beanies in Boston I saw this morning at approximately 1,487.",2017-02-05T21:45:37.000Z,,TweetDeck,206440
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:38.000Z,,Twitter for Android,785
,,Patriots 'happy for Tom Brady to play until he's 44' https://t.co/ZyTTVmv1Cw https://t.co/LINaRpn1PZ,2017-02-05T21:45:38.000Z,,WordPress.com,13
,,"""I dont Twitter, I dont MyFace, I don't Yearbook.  I dont do any of those things."" - Bill Belichick #SuperBowl https://t.co/yZPiTYFWQM",2017-02-05T21:45:38.000Z,,Twitter for iPhone,6028
,,RT @davidcrosss: Go Falcons! https://t.co/DY96oYMu45,2017-02-05T21:45:39.000Z,,Twitter for iPhone,278
,,"RT @DonnieWahlberg: Dear #TomBrady!

#SuperBowl #goPats #SB51 https://t.co/jHDOXQtrRH",2017-02-05T21:45:39.000Z,,Twitter for Android,379
,,Tom Brady MVP,2017-02-05T21:45:39.000Z,,Twitter for iPhone,348
,,"RT @NFLonFOX: Dear Tom, 

@ConanOBrien, @danawhite, @DonnieWahlberg &amp; more fans confess their love for Tom Brady. #SB51 https://t.co/Xn7ESg…",2017-02-05T21:45:39.000Z,,Twitter for Android,1082
,,RT @P_Wavy: As much as I Hate Tom Brady &amp; the Patriots I'm not rooting for no damn Falcons. Fuck Atlanta,2017-02-05T21:45:39.000Z,,Twitter for iPhone,1124
,,RT @ConanOBrien: Tom Brady joined me for this year's #SuperBowl #CluelessGamer and I only shit my pants a little bit. https://t.co/9cjcK3CZ…,2017-02-05T21:45:39.000Z,,Twitter for Android,1867
,,"#SuperBowlnaESPN Tom Brady vai arrebentar com o jogo, ele é o verdadeiro macho alfa.",2017-02-05T21:45:39.000Z,,Twitter for Android,35
,,"RT @Spark_Sports_: For the first time all season, both Tom Brady's mom and dad will attend one of his games. Goosebumps. https://t.co/w9zUe…",2017-02-05T21:45:39.000Z,,Twitter for iPhone,431
,,@Things4WhitePpl @YouTube Does it surprise you that Bill Belichick and Robert Kraft are Trump supporters.,2017-02-05T21:45:39.000Z,,Twitter Web Client,167
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:40.000Z,,Twitter for iPhone,200
,,My money on Brady🔵🔴⚪️ https://t.co/WEzh80DIAj,2017-02-05T21:45:40.000Z,,Twitter for iPhone,284
,,"@JerseyMarky I'm worried about the center playing w/fractured leg, expect run blitz up the middle. Falcons may go after Brady early",2017-02-05T21:45:40.000Z,,Twitter for iPhone,34
,,@JessicaDee25 you won't get good odds but patriots will likely win. Brady is on fire and he has three Super Bowl mvp's - hard to bet against,2017-02-05T21:45:40.000Z,,Twitter for iPhone,151
,,@calimay82 wow cool! If it's a boy name him Brady!!!,2017-02-05T21:45:40.000Z,,Twitter for iPad,840
,,"I'm A Broncos/Giants Fan But Don't Be Stupid And Bet Against Tom Brady And The Pats, Atlanta Is Built To Score New England Is Built To Win .",2017-02-05T21:45:40.000Z,,Twitter for iPhone,1262
,,"While I'm on the topic of arguing over silly things, the game balls better not feel flat to anyone #SuperBowl #DeflateGate #Goodell",2017-02-05T21:45:41.000Z,,Twitter Web Client,138
,,"#SuperBowlnaESPN Go Go New England Patriots, Tom Brady the best 🏆🏆🏆🏆🏆",2017-02-05T21:45:41.000Z,,Twitter for iPhone,7
,,RT @AndrewAlvarado5: Forever hating on Tom Brady and the Patriots 🖕🖕🖕,2017-02-05T21:45:41.000Z,,Twitter for iPhone,1196
,,"RT @AroundTheNFL: Marshall Faulk: There's an asterisk on Tom Brady being best ever
https://t.co/mujqA77IZs https://t.co/y8bhD2oWMz",2017-02-05T21:45:41.000Z,,Twitter for Android,148
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:41.000Z,,Twitter for iPhone,774
,,"Tom Brady es amigo íntimo de @realDonaldTrump y le va a #patriots
Por favor #RiseUp ganen el juego a como de lugar  #SB51",2017-02-05T21:45:41.000Z,,Twitter for Android,648
,,@EvaDavai me acabó de enamorar xD nuestros #Patriots ganan hoy la #SuperBowl y Brady el MVP,2017-02-05T21:45:41.000Z,,Twitter for Android,2667
,,"RT @KaralineD: Can't wait to see Tim Brady score a touchdown today!!
#SuperBowlSunday #girlswatchfootballtoo",2017-02-05T21:45:41.000Z,,Twitter for iPhone,152
,,@criscarter80 brady or blount,2017-02-05T21:45:41.000Z,,Twitter for iPhone,375
,,@Croyd58 https://t.co/7yEmmghGLw,2017-02-05T21:45:41.000Z,,Twitter for iPhone,105
,,RT @JOBOOZOSO: How many Super Bowl MVPs has Tom Brady won? https://t.co/dfRfahKZIA,2017-02-05T21:45:42.000Z,,Twitter Web Client,12
,,Tom Brady's going to do it for the big Homie Aaron Hernandez locked up in the Pen-T,2017-02-05T21:45:42.000Z,,Twitter for iPhone,851
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:42.000Z,,Twitter for iPhone,195
,,@MiguelMiguelweb Desde Parque de las Avenidas suenan los cánticos a favor de Belichick!! #gopats,2017-02-05T21:45:42.000Z,,Twitter for Android,1195
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:45:42.000Z,,Twitter for iPhone,40
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:45:42.000Z,,Twitter for iPhone,726
,,RT @MotiveAthletes: Someone made a Tom Brady Closer remix 😂 https://t.co/k9lVQ4o3tL,2017-02-05T21:45:43.000Z,,Twitter for iPhone,503
,,"If Brady is ya last name, u aight

If it's ya first name, u ain't

#SuperBowlLI #HYLR",2017-02-05T21:45:43.000Z,,Twitter for iPhone,74
,,"RT @realDonaldTrump: Good luck to Bob Kraft, Tom Brady, and Coach Bill Belichick tonight.",2017-02-05T21:45:43.000Z,,Twitter for Android,2829
,,Shipwrecks Ryan takes a play right out of Billfish Belichick's playbook. #FishBowl https://t.co/rkFO5tlf7B,2017-02-05T21:45:44.000Z,,IFTTT,466
,,RT @julianmart98: About time Brady gets the thumb ring #SuperBowlSunday,2017-02-05T21:45:44.000Z,,Twitter for iPhone,847
,,#AllSports #Video Brady Ellingson Knocks Down 3-Pointer vs. Nebraska https://t.co/h8ACs9AoBO,2017-02-05T21:45:44.000Z,,SocialOomph,11
,,Tom Brady don't wear no clothes when he makes love 😂😂😂😂 dying rn https://t.co/AJvzflTxhe,2017-02-05T21:45:45.000Z,,Twitter for iPhone,915
,,RT @KentMurphy: Someone made a Tom Brady Closer remix 😂😂 https://t.co/3MbJKNeTsR,2017-02-05T21:45:45.000Z,,Twitter for iPhone,250
,,RT @HeavensHawkeye: Brady Ellingson with the DAGGER https://t.co/SQ6ptpPM96,2017-02-05T21:45:45.000Z,,Twitter for iPhone,270
,,"RT @Guarromantico_: Hoy en el #SuperBowl:

Comercial
Comercial
Putazote
Pañuelo
A #LadyGaGa se le sale un huevo
Comercial
Tom Brady hace tr…",2017-02-05T21:45:46.000Z,,Twitter for Android,345
,,"SB51 prediction

NE 38 ATL 17

Jones gets contained(under 100yds) Patriots will have 500+ total yards. ATL D will show it's youth. Brady MVP",2017-02-05T21:45:46.000Z,,Twitter for Android,161
,,Tom brady is a trump supporter so i guess ya boi rooting for the falcons 🦅🦅🦅,2017-02-05T21:45:46.000Z,,Twitter for iPhone,29
,,"RT @bakedalaska: Patriots will win the Super Bowl because Tom Brady supports Trump and God is on our side!! 

God bless America!! 🇺🇸… ",2017-02-05T21:45:46.000Z,,Mobile Web (M5),13
,,I mean Tom Brady is always winning whether it's football or his hot wife,2017-02-05T21:45:46.000Z,,Twitter for iPhone,466
,,"@BigDaddyCh0p he's only 39, belichick could coach for another 5 realistically but they'll most likely retire together",2017-02-05T21:45:46.000Z,,Twitter for iPhone,410
,,"Zac Brown's ""My Old Man"" pre-game song w/ images of #Superbowl QBs/pops leads w/ Brady answering #client @PaniniAmerica kid reporter hero Q!",2017-02-05T21:45:46.000Z,,Twitter for iPhone,2544
,,"RT @Esp_Interativo: QUEM VAI BRILHAR NO SUPER BOWL LI? Tom Brady ou Matt Ryan? #PatriotsCampeão #FalconsCampeão

Ryan - &lt;3
Brady - RT https…",2017-02-05T21:45:46.000Z,,Twitter for Android,133
,,"RT @UMichFootball: It’s #SB51 Game Day for Tom Brady and Alan Branch!! 

#GoBlue #ProBlue https://t.co/Sie8lryl8E",2017-02-05T21:45:47.000Z,,Twitter for iPhone,141
,,Biggest endorsements Jason Taylor received in HOF bid: Tom Brady... #News #Miami https://t.co/IxSnqUql1Y,2017-02-05T21:45:47.000Z,,FaceBOT-tw,194
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:47.000Z,,Twitter Web Client,794
,,"RT @BradEstes4: Sure Tom Brady's dad might be his hero, but that doesn't mean I don't wish every day that hero dad abandoned Tom at birth i…",2017-02-05T21:45:47.000Z,,Twitter for iPhone,327
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:48.000Z,,Twitter for iPhone,604
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:45:48.000Z,,Twitter for Android,190
,,RT @BleacherReport: The Dynasty starts and ends with Brady and Belichick. https://t.co/FICaAnYb5T,2017-02-05T21:45:48.000Z,,Twitter for iPhone,1009
,,Da Falcon way! Fuck Brady &amp; Belichik,2017-02-05T21:45:48.000Z,,Twitter for iPhone,1910
,,"RT @NFL_Cantadas: Último epaodido da série
AMERICAN SPORTS HISTORY: 
THE GOODELL v TOM BRADY",2017-02-05T21:45:48.000Z,,Twitter for iPhone,358
,,"Matt Ryan is the anti-Brady. Decent, down-to-earth, humble. #GoFalcons https://t.co/LQoisrwWeX",2017-02-05T21:45:48.000Z,,Twitter for Windows,56
,,De base j'aime bien les patriots mais depuis que Brady suce les boules de Trump sa m'a déçu 🤔,2017-02-05T21:45:48.000Z,,Twitter for iPhone,556
,,Really good reason to root for Atlanta. Go Falcons! https://t.co/EbfrXViLt1,2017-02-05T21:45:48.000Z,,Twitter for iPhone,127
,,"RT @NFL: Tom Brady's #SoundFX from the @Patriots #SB49 win!

""Malcolm [Butler]! Are you kidding me?!"" https://t.co/3So6hFBe1j",2017-02-05T21:45:49.000Z,,Twitter for iPhone,130
,,I am too. Come on Falcons...the best of America is pulling for you! #Falcons #TheResistance https://t.co/1v9TuEvjzg,2017-02-05T21:45:49.000Z,,Twitter for Android,963
,,"Por el bien de los records y de la historia del deporte, hoy debe ganar @Patriots, Brady debe convertirse en leyenda con su 5to #Superbowl",2017-02-05T21:45:49.000Z,,Twitter for iPhone,8248
,,"what a fucking goof. @tbrady14 is the epitome of whiteness. 
#whitesupremacy #SuperBowl #DeflateGate #whiteprivilege https://t.co/IZnEHuHn03",2017-02-05T21:45:49.000Z,,Twitter for Android,320
,,#SuperBowlnaESPN to confiante que o Tom Brady leva mais um anel p casa!,2017-02-05T21:45:49.000Z,,Twitter for Android,32
,,"Tom Brady, I'll tell you what pretty + talented women have been told since forever: just do what you're paid to do + keep your mouth shut.",2017-02-05T21:45:50.000Z,,Twitter for iPhone,2016
,,"RT @espn: Tom Brady's mom has been battling illness. His dad has only been to one game this year.

They will both be at… ",2017-02-05T21:45:50.000Z,,Twitter for iPhone,784
,,Brady is about to prove why he's the greatest to ever play,2017-02-05T21:45:50.000Z,,Twitter for iPhone,1039
,,RT @NFL: The Many Faces of Bill Belichick. #SB51 #Patriots https://t.co/tjdKQ1Ousj,2017-02-05T21:45:50.000Z,,Twitter for iPhone,510
,,"if the Patriots win tonight, Brady will go down as the greatest quarterback of all time.
no questions asked. 
stats + rings= goat",2017-02-05T21:45:50.000Z,,Twitter for iPhone,664
,,RT @Sportzplayzz: When you can't decide which you want more... Brady losing the Super Bowl or Goodell handing him the trophy. https://t.co/…,2017-02-05T21:45:50.000Z,,Twitter for iPhone,228
,,"#superbowlnaEspn Sem os packers na final, que o Tom Brady se torne o maior de todos, depois do ano passado consagrar Manning",2017-02-05T21:45:51.000Z,,Twitter for Windows,233
,,@sublevo @nanamelon o treinador e o Tom Brady declararam publicamente apoio.,2017-02-05T21:45:51.000Z,,TweetDeck,2987
,,@fish_kel Multiple. Literally zero proof that any football was ever tampered with.Brady's public mocking of Goodell pushed Goodell to punish,2017-02-05T21:45:51.000Z,,Twitter for iPhone,345
,,If Brady loses the SuperBowl today then he will come back until he wins another one.,2017-02-05T21:45:51.000Z,,Twitter for iPhone,2325
,,"RT @BleacherReport: Tom Brady dubbed the Patriots QBs “The Wolf Pack.""

Jacoby Brissett just took things to the next level #SB51… ",2017-02-05T21:45:51.000Z,,Twitter for iPhone,650
,,HOPFULLY THY ALL START GETTING SPONTANEOUS HUMAN COMBUSTION https://t.co/PHo1Qnczsc,2017-02-05T21:45:51.000Z,,Twitter Web Client,4467
,,#Brady vai destruir os #Falcons hoje! #GoPatriots #SuperBowlnaESPN #SuperBowl Certamente vai ser um dos melhores jogos do ano! #SRN,2017-02-05T21:45:51.000Z,,Twitter for Android,206
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:51.000Z,,Twitter for iPhone,278
,,🗣🗣Tell Tom Brady.. Julio Jones and them Down South Georgia Boys said.. since everybody think they soldiers... then wassup let's go to war,2017-02-05T21:45:51.000Z,,Twitter for iPhone,3060
,,I heard Goodell gave Brady 4 games off to look like a punishment but really it was to rest him up for the playoffs. Explain that atheists,2017-02-05T21:45:52.000Z,,Twitter for iPhone,357
,,No. It's mean to hope that if you have a prop bet. https://t.co/Q8TONwNftK,2017-02-05T21:45:52.000Z,,Twitter for iPhone,17890
,,RT @NFL_Memes: Roger Goodell right now.. https://t.co/08ePp3rZcZ,2017-02-05T21:45:52.000Z,,Twitter for iPhone,807
,,@SergeiX @TheTomasRios if Tom Brady gets sacked by Black Bloc I want it remixed to every song that has ever existed,2017-02-05T21:45:52.000Z,,Twitter for iPhone,45
,,"@solesupremacy 
patriots 31 
falcons 23
Mvp brady",2017-02-05T21:45:52.000Z,,Twitter for iPhone,3
